20230405	12:44:54	9b85c593-0581-4b83-836b-d4ba917a9547	GET	/	undefined
20230405	12:49:25	671cb2ad-55f8-4f5d-8a4f-9e8ddabf608a	POST	/api/v1/register	undefined
20230405	12:50:09	d75a1fa5-aec4-4060-9847-ed38c21e2dff	POST	/api/v1/register	undefined
20230405	12:50:16	16ff007d-3ef9-4cb1-b9d7-ad1be94316d8	POST	/api/v1/register	undefined
20230405	12:51:05	4df1f2c5-9bb8-4b46-9ad9-a6c5d0e4c24a	POST	/api/v1/register	undefined
20230405	12:52:53	d2262f64-6285-4a42-8e64-558a2a10375d	POST	/api/v1/register	undefined
20230405	12:56:16	31b0fa60-f9ad-47e8-88fd-d059b5be598f	POST	/api/v1/register	undefined
20230405	12:56:57	bb1e992a-5562-49b4-bd4c-a99f953702d7	POST	/api/v1/register	undefined
20230405	12:57:39	e62a329f-947b-46c6-96be-9dc83fbf004b	POST	/api/v1/register	undefined
20230405	12:57:58	e90ccf0f-19ea-4c7f-910e-68a58c609cfb	POST	/api/v1/register	undefined
20230405	12:58:37	7383399d-9acb-4986-8a05-bbd2923261db	POST	/api/v1/register	undefined
20230405	12:59:16	80954f08-26e1-449d-b11f-2f28f0759412	POST	/api/v1/register	undefined
20230405	13:00:23	761d05b1-67b4-441f-8c43-70e41b12e11c	POST	/api/v1/register	undefined
20230405	13:00:41	8cfb8418-4d4f-4388-971a-753cdb732175	POST	/api/v1/register	undefined
20230405	13:01:36	49fc78ed-fe65-43c5-96e1-f01591fec279	POST	/api/v1/register	undefined
20230405	13:02:13	1df0c281-022e-4a8f-a992-249e253cf818	POST	/api/v1/register	undefined
20230405	13:02:38	d358fb18-a1be-4dec-8b03-1ee363b10d63	POST	/api/v1/register	undefined
20230405	13:02:56	6e186766-9577-47a3-ad66-41e7a58c07ae	POST	/api/v1/register	undefined
20230405	13:03:13	c2d36e86-adea-4eca-9d9f-c8e31b4927e6	POST	/api/v1/register	undefined
20230405	13:03:47	d1227a79-9024-458d-be7d-ce418ed81878	POST	/api/v1/register	undefined
20230405	13:04:59	276c093b-0cc3-483b-b998-bb453b40f965	POST	/api/v1/register	undefined
20230405	13:05:23	55a4260f-7b0e-4dbb-a662-0c0519acfbdf	POST	/api/v1/register	undefined
20230405	13:08:12	dcc6415e-d99f-40c8-9712-8ce9b05b5fa5	POST	/api/v1/register	undefined
20230405	13:08:42	c79682ac-9113-41d5-a1d9-44b5a2b16d24	POST	/api/v1/register	undefined
20230405	13:09:00	f8b77975-a936-41f8-b0a0-0b37bb87c26d	POST	/api/v1/register	undefined
20230405	13:09:59	db057d97-d4ff-4737-a60d-d15e1c85ee41	POST	/api/v1/register	undefined
20230405	13:14:29	0533fd93-87d1-4657-81d2-85c3d6ab75ef	POST	/api/v1/register	undefined
20230405	13:14:40	fb754cbe-d1eb-4e88-808f-64a25c9a822f	POST	/api/v1/register	undefined
20230405	13:17:11	9b546983-40bc-47ff-8a8b-7049daec2783	POST	/api/v1/register	undefined
20230405	13:17:23	007e3944-0c1a-4f1c-9039-593108e09f67	POST	/api/v1/register	undefined
20230405	13:17:59	95fa75e1-49bb-4590-8590-bf34d368ed9b	POST	/api/v1/register	undefined
20230405	14:08:24	7f1d2c12-ab80-4dac-8536-6b2b327a8237	POST	/api/v1/register	undefined
20230405	14:10:24	6767a439-bbbd-4513-b2f3-dd00c5c58911	POST	/api/v1/login	undefined
20230405	14:10:47	94e3f950-13ea-4ade-8773-d81892a975df	POST	/api/v1/login	undefined
20230405	14:46:36	4258e7b1-a79b-4eb1-b16c-d02a6d50111b	OPTIONS	/api/login	http://localhost:3000
20230405	14:46:36	6ed648d4-e5d3-41bd-9021-d8207a4b7b71	POST	/api/login	http://localhost:3000
20230405	14:47:37	ed861c73-1d84-496d-9fc0-f25cf35c8920	OPTIONS	/api/v1/login	http://localhost:3000
20230405	14:47:37	eee35e4a-02af-45d6-9de3-ff3846f9a6bc	POST	/api/v1/login	http://localhost:3000
20230405	14:47:38	6b19234e-feb1-431e-8ac0-4922f3308dd2	OPTIONS	/api/products/1	http://localhost:3000
20230405	14:47:38	4dd4df07-8027-40c8-a868-8e6af931ddeb	GET	/api/products/1	http://localhost:3000
20230405	14:55:06	d9cbb02e-cd13-4aff-a719-d4afe52432e0	OPTIONS	/api/v1/register	http://localhost:3000
20230405	14:55:06	3365c473-be1d-4a8e-9d6a-847bf0d29628	POST	/api/v1/register	http://localhost:3000
20230405	14:56:43	2cd9dcfe-7400-4643-8a69-4c47b8e6f2d3	OPTIONS	/api/v1/register	http://localhost:3000
20230405	14:56:43	4e6ec07d-5a3b-40e6-9012-65e570f79984	POST	/api/v1/register	http://localhost:3000
20230405	15:01:54	3ac1c4de-3e54-4b9e-bddb-c1bb86e872a9	OPTIONS	/api/v1/register	http://localhost:3000
20230405	15:01:54	e122ab8f-46f4-4bc9-8b04-75f1cef76638	POST	/api/v1/register	http://localhost:3000
20230405	15:04:09	34d1ecbd-71a5-42b6-8242-f6c410461242	OPTIONS	/api/v1/register	http://localhost:3000
20230405	15:04:09	01d92522-8bf3-452e-b51b-4558a8ba9271	POST	/api/v1/register	http://localhost:3000
20230405	15:07:36	69e0e3cd-352e-42be-be8a-b48ae7e8ec98	OPTIONS	/api/v1/register	http://localhost:3000
20230405	15:07:36	5fbb73e7-1b09-447d-b5ab-75d4051a393e	POST	/api/v1/register	http://localhost:3000
20230405	15:09:09	be30a8a5-d1a6-4853-8de0-365afc2768eb	OPTIONS	/api/v1/register	http://localhost:3000
20230405	15:09:09	f954b7fb-b7cc-411a-909d-24a911704386	POST	/api/v1/register	http://localhost:3000
20230406	10:48:15	ee6ac012-3c80-4d50-802b-f8dabf055324	OPTIONS	/api/v1/login	http://localhost:3002
20230406	10:48:15	646c30dd-81e2-4688-8be7-76bfe76e7f99	POST	/api/v1/login	http://localhost:3002
20230406	10:48:16	d22a9c1e-9f0f-4654-8b52-a55edf7e8665	OPTIONS	/api/products/1	http://localhost:3002
20230406	10:48:16	5e73b5bb-c00b-4932-80ad-e67971c15909	GET	/api/products/1	http://localhost:3002
